hazy_file,gt_file,psnr,ssim
0001_0.8_0.2.jpg,0001.png,19.800387640828983,0.8888555936254324
0002_0.8_0.08.jpg,0002.png,14.39396926379972,0.7619633063652657
0003_0.8_0.2.jpg,0003.png,17.199693231283796,0.8217303022994499
0004_0.9_0.12.jpg,0004.png,12.836397552442907,0.8233998855416415
0006_0.85_0.08.jpg,0006.png,14.1793630810099,0.83299935854625
0007_0.9_0.16.jpg,0007.png,16.057229434830184,0.8168250928090582
0009_0.8_0.16.jpg,0009.png,17.33818553109034,0.8693261826784507
0010_0.95_0.16.jpg,0010.png,19.51837631445707,0.884228387331785
0011_0.95_0.16.jpg,0011.png,17.684964604157926,0.8647758140800083
0014_0.8_0.12.jpg,0014.png,14.051549160462578,0.73882106186587
0016_0.8_0.08.jpg,0016.png,15.261179935160614,0.8475614503891676
0017_0.9_0.08.jpg,0017.png,15.947933943220518,0.7639646630205329
0018_0.9_0.2.jpg,0018.png,15.92935427905859,0.8759859691957042
0019_0.8_0.16.jpg,0019.png,14.046030678949569,0.8525379157113081
0021_0.8_0.08.jpg,0021.png,12.153539044553236,0.7606439839401951
0022_0.8_0.08.jpg,0022.png,11.296977815619403,0.707604402490098
0023_0.85_0.12.jpg,0023.png,14.80537711587729,0.8492014286246615
0024_0.85_0.08.jpg,0024.png,13.986718906165397,0.814924798772186
0025_0.8_0.16.jpg,0025.png,17.979725270633054,0.8477468714935315
0026_0.95_0.08.jpg,0026.png,16.100890990191587,0.8387603461763707
0029_0.85_0.08.jpg,0029.png,13.508707553394597,0.7853304430802086
0030_0.95_0.12.jpg,0030.png,20.456989447528816,0.9385543096834041
0033_0.85_0.08.jpg,0033.png,14.00880604516265,0.7857154969779504
0034_0.9_0.16.jpg,0034.png,14.0054864623342,0.7574937491183213
0036_1_0.08.jpg,0036.png,10.7668106800368,0.7286368065609
0039_0.9_0.2.jpg,0039.png,16.8602674098668,0.8640771961949657
0040_1_0.08.jpg,0040.png,18.539456337618603,0.8776172836129542
0042_0.8_0.2.jpg,0042.png,12.00179911734461,0.8049422402812995
0045_0.8_0.16.jpg,0045.png,9.43260642920467,0.6482554710693221
0046_0.9_0.16.jpg,0046.png,15.774892457733385,0.7481047886923656
0047_0.9_0.12.jpg,0047.png,22.359579409300547,0.8478473973190522
0048_0.9_0.2.jpg,0048.png,15.930854418531373,0.789437923671874
0049_0.85_0.12.jpg,0049.png,14.351849812491626,0.7968103808330098
0051_0.8_0.2.jpg,0051.png,20.124294353557953,0.9448025074756613
0051_0.95_0.12.jpg,0051.png,24.53581957594534,0.9569631018712269
0052_0.9_0.16.jpg,0052.png,17.545046096307296,0.8440216866905308
0053_0.9_0.12.jpg,0053.png,16.628404641062385,0.8413242640205331
0054_0.85_0.16.jpg,0054.png,14.23458808615669,0.8396846798404906
0055_0.85_0.12.jpg,0055.png,15.385466295712792,0.7672871721985839
0056_0.8_0.16.jpg,0056.png,12.866662158700922,0.7694315366774921
0057_0.8_0.12.jpg,0057.png,17.274667262174965,0.8123353227156261
0058_0.8_0.2.jpg,0058.png,21.820232680337853,0.9178921708465908
0059_0.9_0.12.jpg,0059.png,18.42023301890527,0.8506730038733995
0060_0.9_0.2.jpg,0060.png,13.838290926469625,0.772896857145534
0061_0.8_0.2.jpg,0061.png,14.84381541099822,0.8081594920482815
0062_0.9_0.2.jpg,0062.png,14.805118903282137,0.8244669845981015
0063_0.8_0.16.jpg,0063.png,16.201161052429875,0.8307040133568059
0064_0.8_0.2.jpg,0064.png,16.7580398869023,0.8489174671213275
0065_0.9_0.12.jpg,0065.png,18.353912218254745,0.8688578872065321
0066_1_0.08.jpg,0066.png,8.586734335781987,0.6176304463984799
0068_1_0.16.jpg,0068.png,17.14439596615622,0.8587149566189786
0069_0.9_0.16.jpg,0069.png,20.11696299404921,0.9001208151567548
0070_0.9_0.12.jpg,0070.png,15.448487732453962,0.8307702804743661
0071_0.8_0.2.jpg,0071.png,18.365131584579128,0.8866945658304055
0072_0.9_0.2.jpg,0072.png,20.416046888176616,0.7753502321599927
0073_0.8_0.16.jpg,0073.png,16.121068373523816,0.6791975376861368
0074_0.8_0.2.jpg,0074.png,17.522987311289413,0.7907271888848496
0075_0.8_0.2.jpg,0075.png,13.656041635402133,0.8426852813748269
0076_0.8_0.2.jpg,0076.png,18.117449839600724,0.9144123677503568
0076_1_0.16.jpg,0076.png,19.271903719013004,0.9230644247437939
0077_0.8_0.2.jpg,0077.png,18.002865552169315,0.8232714973079837
0079_0.8_0.12.jpg,0079.png,12.88271252175332,0.779375571077645
0081_0.8_0.2.jpg,0081.png,15.459792930443559,0.7786976695668756
0082_0.85_0.16.jpg,0082.png,17.55958493389256,0.802650503391745
0083_0.85_0.12.jpg,0083.png,13.843337612451023,0.743306540742529
0084_0.95_0.16.jpg,0084.png,20.901258254587137,0.9299812507432309
0085_0.95_0.08.jpg,0085.png,19.493218483758074,0.8259964253901613
0086_0.8_0.2.jpg,0086.png,20.91526959820809,0.8967169091919686
0086_0.95_0.12.jpg,0086.png,20.426126850154958,0.8930931536602632
0087_0.9_0.16.jpg,0087.png,14.068500171277062,0.7995631339050518
0088_0.9_0.12.jpg,0088.png,21.087272203173182,0.9149214488762173
0089_0.9_0.2.jpg,0089.png,16.808620993932145,0.8399717871579303
0090_0.85_0.12.jpg,0090.png,14.527198793390035,0.830441282072511
0091_0.85_0.2.jpg,0091.png,13.913496841744857,0.7867660159122837
0092_0.85_0.2.jpg,0092.png,15.89601144977224,0.8667622495607618
0093_0.8_0.08.jpg,0093.png,11.989340032194054,0.7238093698132705
