file,niqe_hazy,niqe_dcp,delta
myhaze1.jpg,4.391515330997102,3.7460145591787617,0.6455007718183401
myhaze2.jpg,3.461010055977157,3.234410250878062,0.22659980509909516
myhaze3.jpg,3.30280343562179,3.0491494707549402,0.2536539648668499
